CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
937,29,Female,Two year,128.31,6499.77,Yes,No,49,Yes,Credit card,No,130.0,8326.58
938,55,Male,One year,71.66,1661.27,No,Fiber optic,23,No,Electronic check,No,69.22,1990.65
939,48,Male,Month-to-month,78.64,4575.57,No,Fiber optic,59,Yes,Electronic check,Yes,76.26,5250.59
940,36,Female,Month-to-month,61.98,2273.42,No,No,36,Yes,Bank transfer,Yes,61.44,3226.08
941,25,Male,One year,61.39,1075.98,No,No,17,Yes,Mailed check,No,59.78,1413.97
942,58,Male,One year,38.74,772.45,No,Fiber optic,17,Yes,Credit card,No,42.91,1058.0
943,54,Female,One year,72.52,1132.61,Yes,Fiber optic,15,Yes,Mailed check,No,70.79,1318.01
944,43,Female,Month-to-month,46.32,1822.47,No,Fiber optic,34,Yes,Bank transfer,No,52.07,2009.52
945,72,Female,Month-to-month,83.26,5483.84,No,Fiber optic,66,Yes,Mailed check,No,81.85,8154.65
946,28,Male,Two year,75.1,5021.76,Yes,No,67,Yes,Credit card,No,73.85,7152.77
947,22,Male,Month-to-month,78.63,1748.11,Yes,Fiber optic,23,Yes,Electronic check,Yes,72.84,2202.64
948,34,Female,Month-to-month,120.25,4698.47,No,Fiber optic,39,Yes,Electronic check,Yes,117.46,6027.47
949,44,Male,Month-to-month,68.87,4430.69,No,Fiber optic,64,Yes,Credit card,No,68.16,6520.32
950,48,Female,One year,92.7,2067.56,No,DSL,22,Yes,Bank transfer,No,89.89,2446.05
951,41,Female,One year,131.55,2374.53,Yes,No,18,Yes,Bank transfer,Yes,124.98,3374.52
952,50,Male,Month-to-month,109.2,4743.75,Yes,DSL,44,Yes,Electronic check,Yes,105.42,5252.15
953,26,Female,Month-to-month,104.6,7338.08,No,Fiber optic,71,Yes,Mailed check,No,101.92,10642.32
954,66,Female,Month-to-month,60.8,692.07,Yes,No,12,Yes,Electronic check,Yes,53.24,924.41
955,43,Female,Month-to-month,76.89,498.6,No,Fiber optic,5,Yes,Electronic check,No,83.1,643.71
956,61,Male,Month-to-month,30.45,2267.3,Yes,No,70,Yes,Mailed check,Yes,31.93,3134.73
957,50,Male,Two year,84.97,3645.9,Yes,No,43,Yes,Credit card,No,82.86,4109.15
958,51,Male,Month-to-month,78.23,3269.9,Yes,DSL,43,Yes,Electronic check,No,74.32,3852.65
959,53,Male,Month-to-month,70.7,2183.63,No,Fiber optic,31,Yes,Electronic check,No,68.24,2757.48
960,51,Female,Two year,100.82,6459.75,Yes,Fiber optic,62,No,Electronic check,No,102.54,8702.23
961,54,Male,Month-to-month,33.77,1889.53,No,Fiber optic,53,Yes,Bank transfer,No,34.99,2187.74
962,64,Male,Month-to-month,119.05,4459.77,Yes,Fiber optic,37,Yes,Mailed check,No,117.36,5582.73
963,47,Male,Month-to-month,97.05,387.43,Yes,Fiber optic,3,Yes,Electronic check,No,96.86,466.6
964,55,Female,Month-to-month,67.88,1240.15,Yes,DSL,16,Yes,Credit card,No,72.95,1684.41
965,43,Male,Two year,65.54,3554.85,Yes,Fiber optic,56,Yes,Electronic check,No,62.37,5217.49
966,66,Male,Month-to-month,84.42,2915.44,No,DSL,35,Yes,Electronic check,No,80.98,3400.54
967,34,Male,Month-to-month,115.63,6537.78,No,DSL,57,Yes,Electronic check,Yes,112.72,7686.5
968,72,Female,One year,73.05,1519.68,Yes,Fiber optic,20,Yes,Electronic check,No,72.37,2036.69
969,44,Male,Two year,74.32,3955.02,Yes,Fiber optic,53,Yes,Electronic check,No,73.24,5068.06
970,23,Female,Month-to-month,70.54,4731.51,No,DSL,66,Yes,Electronic check,Yes,70.62,6563.74
971,46,Female,Month-to-month,123.46,3529.67,No,Fiber optic,29,Yes,Mailed check,No,117.66,4289.1
972,34,Male,Two year,58.93,2435.6,Yes,Fiber optic,39,Yes,Electronic check,No,60.89,3209.95
973,57,Female,Month-to-month,69.11,1651.82,Yes,No,24,Yes,Electronic check,Yes,66.07,2072.59
974,35,Male,One year,113.9,1436.29,No,Fiber optic,12,Yes,Electronic check,No,110.48,1741.51
975,38,Female,One year,74.41,1161.29,No,DSL,14,Yes,Electronic check,Yes,77.42,1616.18
976,18,Female,One year,104.11,2297.86,No,Fiber optic,21,No,Electronic check,No,104.45,3259.19
977,38,Male,Month-to-month,42.66,2851.75,No,Fiber optic,66,Yes,Electronic check,Yes,42.56,3512.16
978,18,Male,Month-to-month,63.84,273.46,Yes,Fiber optic,3,Yes,Credit card,Yes,68.36,368.95
979,21,Male,One year,114.53,2464.83,No,Fiber optic,20,Yes,Mailed check,No,117.37,2887.39
980,56,Female,Month-to-month,49.71,3133.37,Yes,DSL,62,Yes,Bank transfer,No,49.74,4438.06
981,56,Male,Month-to-month,65.46,1956.33,Yes,Fiber optic,31,Yes,Credit card,No,61.14,2372.05
982,51,Female,Month-to-month,77.7,3943.33,No,DSL,50,Yes,Bank transfer,No,77.32,4607.32
983,30,Male,Month-to-month,40.33,2496.44,No,Fiber optic,62,Yes,Bank transfer,No,39.63,3684.71
984,44,Female,Two year,57.59,1492.77,Yes,No,30,Yes,Bank transfer,No,48.15,1894.32
985,44,Male,Month-to-month,73.38,1367.02,Yes,Fiber optic,18,Yes,Bank transfer,Yes,71.95,1855.6
986,27,Female,Two year,71.4,3795.89,Yes,DSL,53,Yes,Credit card,No,70.29,5404.15
987,67,Male,Month-to-month,108.41,6837.1,Yes,No,62,Yes,Electronic check,Yes,108.53,9397.29
988,58,Female,Month-to-month,116.24,2831.08,No,Fiber optic,25,Yes,Electronic check,No,108.89,3753.63
989,41,Male,Month-to-month,44.32,381.24,Yes,DSL,12,Yes,Electronic check,No,29.33,476.03
990,45,Male,One year,73.34,1190.28,Yes,Fiber optic,16,Yes,Credit card,Yes,70.02,1746.62
991,48,Male,One year,90.23,1571.88,No,Fiber optic,17,Yes,Mailed check,No,87.33,1813.04
992,18,Female,Month-to-month,115.49,1279.78,No,DSL,11,Yes,Credit card,No,106.65,1860.24
993,41,Male,Two year,91.55,2290.94,Yes,DSL,25,No,Mailed check,No,88.11,3170.52
994,34,Female,Month-to-month,78.73,5089.14,No,Fiber optic,66,Yes,Mailed check,No,75.96,6761.24
995,29,Male,One year,90.0,1696.04,Yes,DSL,19,Yes,Mailed check,No,84.8,2085.96
996,40,Female,Two year,90.21,3122.62,Yes,Fiber optic,35,No,Bank transfer,No,86.74,3617.29
997,71,Female,Two year,42.17,2890.4,Yes,Fiber optic,66,No,Bank transfer,No,43.14,3691.8
998,54,Female,Two year,75.78,4812.32,Yes,Fiber optic,63,No,Electronic check,No,75.19,6802.24
999,36,Male,Month-to-month,113.77,1109.95,No,DSL,10,Yes,Bank transfer,Yes,100.9,1551.85
1000,53,Male,Month-to-month,63.78,2978.68,Yes,No,44,Yes,Electronic check,Yes,66.19,4045.57
1001,65,Male,Month-to-month,73.88,2263.49,Yes,Fiber optic,31,Yes,Mailed check,No,70.73,3388.45
1002,58,Male,Month-to-month,62.72,2251.14,No,Fiber optic,35,Yes,Mailed check,No,62.53,3352.06
1003,45,Female,One year,20.0,383.31,Yes,Fiber optic,20,Yes,Credit card,No,18.25,482.97
1004,35,Female,Month-to-month,70.62,2987.82,No,DSL,40,Yes,Credit card,No,72.87,3516.71
1005,55,Female,One year,79.05,1510.71,Yes,Fiber optic,19,Yes,Mailed check,No,75.54,1942.07
1006,50,Male,Month-to-month,54.63,776.39,No,Fiber optic,14,Yes,Electronic check,Yes,51.76,1116.32
1007,58,Female,Month-to-month,35.36,410.34,Yes,Fiber optic,12,Yes,Credit card,No,31.56,526.65
1008,54,Male,One year,43.58,629.8,Yes,DSL,14,Yes,Electronic check,No,41.99,777.42
1009,60,Female,Month-to-month,92.93,3093.57,No,DSL,32,Yes,Mailed check,No,93.74,4320.15
1010,36,Male,One year,129.18,2797.27,No,Fiber optic,21,Yes,Electronic check,No,127.15,3804.45
1011,64,Male,Month-to-month,111.47,3458.47,No,No,31,Yes,Electronic check,Yes,108.08,5144.4
1012,47,Male,One year,29.67,526.17,Yes,Fiber optic,12,No,Bank transfer,No,40.47,694.39
1013,76,Female,Month-to-month,95.64,6495.1,No,DSL,67,Yes,Electronic check,No,95.52,9658.14
1014,34,Female,Month-to-month,50.11,2762.07,No,No,56,Yes,Credit card,No,48.46,3359.71
1015,71,Male,One year,52.53,1017.67,No,Fiber optic,22,Yes,Bank transfer,No,44.25,1471.48
1016,47,Male,Two year,56.14,1305.88,Yes,Fiber optic,24,Yes,Bank transfer,No,52.24,1619.77
1017,35,Male,Month-to-month,91.18,1409.07,No,Fiber optic,15,Yes,Electronic check,No,88.07,2006.33
1018,37,Female,Month-to-month,98.78,751.16,No,Fiber optic,7,Yes,Electronic check,No,93.9,1104.51
1019,40,Male,Month-to-month,67.06,1342.98,No,Fiber optic,18,Yes,Bank transfer,No,70.68,1812.05
1020,51,Female,Month-to-month,67.57,1985.15,Yes,DSL,31,Yes,Bank transfer,No,62.04,2762.18
1021,52,Female,One year,83.93,1886.43,No,No,23,No,Mailed check,No,78.6,2798.43
1022,36,Female,One year,87.04,1274.87,Yes,DSL,16,Yes,Mailed check,No,74.99,1593.67
1023,44,Male,Month-to-month,105.29,2393.0,No,DSL,24,Yes,Mailed check,Yes,95.72,3121.99
1024,77,Female,Month-to-month,31.47,1573.6,No,DSL,52,Yes,Bank transfer,Yes,29.69,2296.38
1025,70,Female,One year,70.6,1307.48,No,Fiber optic,18,Yes,Bank transfer,No,68.81,1790.1
1026,51,Male,Month-to-month,37.96,1291.84,No,Fiber optic,32,Yes,Bank transfer,Yes,39.15,1872.43
1027,45,Female,One year,68.47,795.3,Yes,Fiber optic,13,No,Credit card,No,56.81,1071.51
1028,46,Female,Month-to-month,63.21,2131.59,No,Fiber optic,35,Yes,Bank transfer,No,59.21,2975.47
1029,54,Male,One year,68.6,645.19,No,DSL,12,No,Electronic check,Yes,49.63,713.08
1030,29,Male,Month-to-month,46.01,1999.77,No,Fiber optic,43,Yes,Bank transfer,No,45.45,2471.45
1031,41,Male,One year,25.38,307.51,No,Fiber optic,15,Yes,Bank transfer,No,19.22,433.02
1032,19,Female,Month-to-month,20.0,746.3,No,Fiber optic,29,Yes,Electronic check,No,24.88,941.54
1033,50,Male,Month-to-month,66.06,833.76,No,DSL,12,Yes,Mailed check,No,64.14,1038.14
1034,54,Female,One year,57.07,781.83,No,No,14,No,Bank transfer,No,52.12,1157.6
1035,37,Female,Month-to-month,49.72,681.72,No,Fiber optic,15,Yes,Bank transfer,No,42.61,900.56
1036,68,Female,Month-to-month,109.68,2592.44,No,Fiber optic,25,Yes,Credit card,No,99.71,3051.3
1037,26,Male,Month-to-month,44.22,1897.19,No,Fiber optic,46,Yes,Credit card,Yes,40.37,2445.27
1038,23,Female,Month-to-month,112.51,3987.97,No,Fiber optic,36,Yes,Electronic check,Yes,107.78,5214.14
1039,48,Male,Two year,118.72,3016.71,Yes,DSL,26,Yes,Bank transfer,No,111.73,4511.46
1040,60,Male,One year,20.0,200.08,Yes,Fiber optic,15,Yes,Mailed check,No,12.51,277.57
1041,70,Female,Month-to-month,72.77,1056.51,Yes,DSL,14,Yes,Electronic check,No,70.43,1381.66
1042,38,Male,One year,58.01,747.54,No,DSL,12,Yes,Electronic check,No,57.5,951.46
1043,61,Female,Month-to-month,20.0,494.14,No,DSL,27,Yes,Electronic check,No,17.65,724.5
1044,44,Male,Two year,26.66,1020.0,Yes,No,31,No,Electronic check,No,31.87,1385.54
1045,42,Male,Month-to-month,93.25,3834.99,No,Fiber optic,43,Yes,Credit card,No,87.16,4764.73
1046,58,Male,Month-to-month,130.58,6795.77,Yes,No,52,Yes,Electronic check,No,128.22,8738.35
1047,54,Female,Month-to-month,97.08,269.38,No,DSL,3,Yes,Electronic check,Yes,67.35,326.29
1048,21,Female,Month-to-month,79.71,5604.27,No,DSL,71,Yes,Electronic check,Yes,77.84,8317.69
1049,67,Female,Month-to-month,69.36,2912.71,No,No,43,Yes,Bank transfer,No,66.2,4021.81
1050,65,Male,Month-to-month,120.48,5420.9,Yes,Fiber optic,45,Yes,Electronic check,No,117.85,6813.63
1051,35,Male,One year,134.45,1725.26,No,No,13,Yes,Electronic check,Yes,123.23,2024.22
1052,50,Female,Month-to-month,52.39,589.55,No,DSL,12,Yes,Electronic check,No,45.35,690.25
1053,52,Male,Two year,20.0,850.13,Yes,No,49,Yes,Electronic check,No,17.0,1097.6
1054,48,Male,Month-to-month,20.0,698.19,No,Fiber optic,43,Yes,Electronic check,No,15.87,898.59
1055,36,Female,One year,109.66,1287.03,No,DSL,12,Yes,Bank transfer,No,99.0,1630.81
1056,34,Male,Two year,68.59,4280.85,Yes,Fiber optic,63,Yes,Electronic check,No,66.89,6167.52
1057,44,Female,One year,75.5,1037.26,No,Fiber optic,14,Yes,Electronic check,No,69.15,1547.25
1058,62,Female,Two year,20.0,669.14,Yes,DSL,34,Yes,Electronic check,No,19.12,831.02
1059,53,Male,One year,47.4,658.81,Yes,No,15,Yes,Credit card,No,41.18,802.33
1060,39,Male,Month-to-month,61.14,2179.64,No,Fiber optic,36,Yes,Electronic check,No,58.91,3069.03
1061,56,Male,One year,76.24,829.47,No,Fiber optic,12,No,Credit card,No,63.81,1061.65
1062,18,Female,Month-to-month,58.04,1951.7,No,DSL,31,Yes,Credit card,Yes,60.99,2316.73
1063,62,Female,Month-to-month,38.88,1630.76,No,Fiber optic,44,Yes,Mailed check,Yes,36.24,1911.86
1064,18,Male,Month-to-month,46.46,752.77,No,DSL,17,Yes,Bank transfer,Yes,41.82,912.53
1065,39,Male,One year,106.25,1733.87,No,Fiber optic,17,Yes,Mailed check,No,96.33,1908.17
1066,28,Female,Month-to-month,77.34,3251.71,No,Fiber optic,43,Yes,Mailed check,No,73.9,4801.39
1067,25,Female,Month-to-month,88.36,3095.23,No,Fiber optic,35,Yes,Mailed check,Yes,85.98,3937.44
1068,62,Male,Month-to-month,43.03,2916.07,Yes,Fiber optic,68,Yes,Bank transfer,No,42.26,3304.32
1069,37,Male,Two year,20.0,834.05,Yes,DSL,44,Yes,Electronic check,No,18.53,972.49
1070,50,Male,Month-to-month,54.31,1709.47,No,No,32,Yes,Bank transfer,Yes,51.8,2101.51
1071,44,Female,Month-to-month,44.0,720.07,No,DSL,18,Yes,Bank transfer,No,37.9,950.98
1072,52,Female,Month-to-month,80.47,4063.69,Yes,DSL,50,Yes,Electronic check,Yes,79.68,5613.93
1073,46,Male,Two year,150.0,4405.52,Yes,Fiber optic,28,No,Credit card,No,151.91,5388.57
1074,25,Female,Two year,90.85,5636.38,Yes,Fiber optic,63,Yes,Electronic check,No,88.07,8359.01
1075,59,Male,One year,150.0,1989.4,Yes,No,13,Yes,Credit card,No,142.1,2793.36
1076,37,Male,Two year,87.06,4270.59,Yes,No,49,Yes,Bank transfer,No,85.41,6108.3
1077,21,Male,Month-to-month,51.1,1037.83,Yes,No,19,Yes,Bank transfer,Yes,51.89,1275.97
1078,38,Female,Two year,80.44,3608.93,Yes,Fiber optic,44,Yes,Credit card,No,80.2,4519.77
1079,67,Male,Month-to-month,123.42,4216.79,No,DSL,34,Yes,Credit card,No,120.48,5546.03
1080,57,Female,Month-to-month,124.89,8613.21,Yes,Fiber optic,69,Yes,Electronic check,Yes,123.05,11030.76
1081,39,Male,Month-to-month,52.74,3595.61,No,DSL,69,Yes,Bank transfer,No,51.37,4328.95
1082,39,Male,Month-to-month,77.6,4579.23,Yes,DSL,60,Yes,Electronic check,Yes,75.07,6863.85
1083,40,Male,One year,27.12,559.88,No,DSL,21,Yes,Mailed check,No,25.45,805.86
1084,76,Female,Month-to-month,94.74,5555.94,Yes,DSL,60,Yes,Credit card,No,91.08,6640.44
1085,50,Male,Two year,116.6,3671.83,Yes,Fiber optic,32,Yes,Electronic check,No,111.27,5349.71
1086,51,Female,Month-to-month,71.19,253.07,No,Fiber optic,2,Yes,Electronic check,No,84.36,337.79
1087,60,Male,Month-to-month,49.98,2208.9,No,Fiber optic,44,Yes,Mailed check,Yes,49.09,2440.89
1088,48,Male,Month-to-month,80.8,1220.52,No,No,14,Yes,Electronic check,No,81.37,1511.57
1089,41,Male,One year,82.52,2045.01,Yes,Fiber optic,23,Yes,Electronic check,Yes,85.21,2270.56
1090,42,Male,One year,72.43,1575.85,Yes,No,22,Yes,Mailed check,No,68.52,1788.76
1091,43,Male,Month-to-month,75.36,322.18,No,Fiber optic,4,Yes,Bank transfer,No,64.44,377.46
1092,44,Male,Month-to-month,64.79,2885.17,No,DSL,45,Yes,Mailed check,Yes,62.72,3732.71
1093,55,Female,Month-to-month,99.88,917.53,No,DSL,10,Yes,Mailed check,Yes,83.41,1149.22
1094,45,Female,One year,92.09,1378.09,No,Fiber optic,16,Yes,Credit card,No,81.06,1598.03
1095,55,Male,Two year,40.51,1704.59,Yes,No,40,Yes,Credit card,No,41.58,2144.07
1096,43,Male,Month-to-month,39.68,1528.79,Yes,DSL,38,Yes,Bank transfer,Yes,39.2,1867.78
1097,46,Male,Two year,62.37,3926.79,Yes,No,60,Yes,Electronic check,No,64.37,4963.7
1098,18,Male,Month-to-month,92.11,5070.88,Yes,Fiber optic,54,Yes,Electronic check,Yes,92.2,5927.48
1099,58,Male,Month-to-month,74.44,2978.99,Yes,DSL,41,Yes,Credit card,Yes,70.93,4003.42
1100,50,Female,Two year,50.71,1351.67,Yes,Fiber optic,25,Yes,Mailed check,No,51.99,1510.92
1101,59,Male,Month-to-month,77.85,3939.62,No,Fiber optic,51,Yes,Credit card,Yes,75.76,4944.81
1102,18,Male,Month-to-month,60.08,1383.28,Yes,DSL,21,Yes,Mailed check,No,62.88,2016.75
1103,76,Male,Month-to-month,96.41,4097.19,No,Fiber optic,43,Yes,Credit card,Yes,93.12,5194.7
1104,42,Male,Month-to-month,79.99,4534.28,No,Fiber optic,58,Yes,Electronic check,No,76.85,5787.7
1105,61,Female,One year,60.54,1070.72,Yes,Fiber optic,19,Yes,Mailed check,No,53.54,1206.91
1106,29,Male,One year,76.95,1695.28,No,DSL,23,Yes,Bank transfer,No,70.64,2275.31
1107,54,Male,Two year,109.45,7577.58,Yes,No,70,No,Credit card,No,106.73,11173.6
1108,29,Female,Month-to-month,52.91,3487.78,No,DSL,67,Yes,Bank transfer,Yes,51.29,4243.39
1109,35,Male,Month-to-month,82.08,3861.34,Yes,DSL,46,Yes,Electronic check,No,82.16,4854.86
1110,73,Female,Month-to-month,67.89,2487.73,Yes,Fiber optic,34,Yes,Credit card,Yes,71.08,3321.78
1111,42,Female,Month-to-month,82.81,363.84,No,No,6,Yes,Mailed check,Yes,51.98,413.79
1112,48,Male,Two year,50.36,3299.22,Yes,Fiber optic,63,Yes,Electronic check,No,51.55,4883.22
1113,58,Female,One year,73.31,1051.88,Yes,Fiber optic,15,Yes,Mailed check,No,65.74,1353.81
1114,52,Male,Month-to-month,103.23,4680.35,No,No,45,Yes,Bank transfer,No,101.75,5363.86
1115,47,Female,Two year,41.89,1970.96,Yes,Fiber optic,51,No,Mailed check,No,37.9,2432.35
1116,50,Male,One year,30.12,534.29,Yes,DSL,16,No,Credit card,No,31.43,667.61
1117,80,Male,Month-to-month,31.26,487.11,No,Fiber optic,22,Yes,Mailed check,No,21.18,603.11
1118,44,Female,One year,34.88,729.0,Yes,Fiber optic,20,Yes,Mailed check,No,34.71,1004.04
1119,48,Female,Month-to-month,87.86,5297.31,No,DSL,60,Yes,Electronic check,No,86.84,6559.17
1120,60,Female,Month-to-month,27.82,241.69,Yes,Fiber optic,8,Yes,Mailed check,No,26.85,297.17
1121,61,Female,Month-to-month,61.06,3101.79,No,Fiber optic,52,Yes,Electronic check,Yes,58.52,3811.59
1122,62,Male,Month-to-month,88.55,5987.71,Yes,DSL,67,Yes,Electronic check,Yes,88.05,8449.5
1123,54,Male,Month-to-month,82.5,3999.1,No,DSL,48,Yes,Electronic check,Yes,81.61,4892.31
1124,27,Male,Month-to-month,58.43,4010.9,Yes,Fiber optic,69,Yes,Electronic check,No,57.3,4434.45
1125,69,Male,Month-to-month,75.73,3626.39,No,No,47,Yes,Electronic check,Yes,75.55,4519.26
1126,27,Male,One year,73.21,942.23,Yes,DSL,13,Yes,Mailed check,No,67.3,1141.31
1127,49,Female,Two year,63.27,3216.52,Yes,Fiber optic,50,No,Electronic check,No,63.07,4707.72
1128,33,Male,One year,63.67,1451.94,Yes,Fiber optic,23,Yes,Electronic check,No,60.5,1874.69
1129,44,Male,Month-to-month,137.06,8245.44,Yes,Fiber optic,60,Yes,Credit card,No,135.17,9843.65
1130,49,Male,Month-to-month,94.28,434.59,No,No,4,Yes,Mailed check,Yes,86.92,648.68
1131,49,Female,Month-to-month,144.42,4148.38,No,Fiber optic,29,Yes,Mailed check,Yes,138.28,4972.65
1132,51,Female,Month-to-month,55.09,1033.53,No,Fiber optic,21,Yes,Electronic check,No,46.98,1452.33
1133,69,Female,Month-to-month,67.45,1106.82,No,No,16,Yes,Mailed check,No,65.11,1505.08
1134,51,Male,One year,30.04,809.77,Yes,DSL,23,Yes,Mailed check,No,33.74,1040.47
1135,41,Female,One year,45.71,624.18,Yes,DSL,13,No,Mailed check,Yes,44.58,787.93
1136,59,Male,One year,127.06,2191.79,No,Fiber optic,17,Yes,Electronic check,No,121.77,3175.8
1137,62,Female,Month-to-month,54.34,2223.68,No,Fiber optic,41,Yes,Bank transfer,No,52.94,2868.62
1138,26,Female,Month-to-month,127.58,3390.95,No,DSL,26,Yes,Credit card,No,125.59,4239.17
1139,53,Male,One year,32.7,537.29,No,Fiber optic,17,No,Credit card,No,29.85,667.16
1140,55,Male,Month-to-month,38.4,799.32,Yes,Fiber optic,22,Yes,Electronic check,Yes,34.75,967.46
1141,40,Female,Month-to-month,59.76,528.87,Yes,No,7,Yes,Bank transfer,Yes,66.11,668.27
1142,65,Male,Month-to-month,68.09,423.56,No,DSL,7,Yes,Electronic check,No,52.94,486.23
1143,42,Female,Month-to-month,97.69,479.72,No,Fiber optic,4,Yes,Bank transfer,No,95.94,540.19
1144,46,Male,Month-to-month,83.52,5957.21,Yes,DSL,70,Yes,Mailed check,No,83.9,7843.19
1145,42,Male,One year,57.51,861.83,No,Fiber optic,14,Yes,Mailed check,No,57.46,1104.61
1146,45,Male,Two year,66.0,4033.11,Yes,Fiber optic,63,Yes,Mailed check,No,63.02,4716.14
1147,28,Male,Month-to-month,60.43,3930.54,No,No,65,Yes,Bank transfer,No,59.55,4491.51
1148,23,Male,Month-to-month,42.56,447.96,No,DSL,11,Yes,Bank transfer,No,37.33,518.43
1149,68,Male,One year,43.36,947.71,Yes,Fiber optic,23,No,Electronic check,No,39.49,1161.98
1150,32,Female,Month-to-month,100.84,5459.45,No,DSL,54,Yes,Bank transfer,Yes,99.26,6991.33
1151,30,Male,Month-to-month,20.0,576.92,No,Fiber optic,25,Yes,Credit card,No,22.19,679.23
1152,18,Female,Month-to-month,118.52,5169.06,No,No,44,Yes,Electronic check,No,114.87,7248.31
1153,35,Female,Month-to-month,59.71,3625.18,Yes,No,61,Yes,Electronic check,Yes,58.47,4268.03
1154,25,Female,One year,46.82,912.39,No,Fiber optic,20,No,Bank transfer,No,43.45,1048.93
1155,69,Male,One year,92.19,1222.7,Yes,No,12,Yes,Mailed check,No,94.05,1831.39
1156,60,Male,Month-to-month,114.56,2838.2,Yes,DSL,25,Yes,Bank transfer,No,109.16,3630.3
1157,34,Male,Month-to-month,103.53,1222.44,No,DSL,13,Yes,Mailed check,Yes,87.32,1427.81
1158,78,Female,Month-to-month,85.06,4605.77,No,No,56,Yes,Credit card,No,80.8,6714.39
1159,59,Female,Month-to-month,102.61,3217.06,No,DSL,31,Yes,Credit card,Yes,100.53,3836.14
1160,40,Male,Two year,20.0,403.93,Yes,DSL,24,Yes,Electronic check,No,16.16,593.87
1161,18,Male,One year,54.35,1316.81,No,Fiber optic,23,Yes,Electronic check,No,54.87,1511.15
1162,79,Female,Month-to-month,42.66,378.86,No,Fiber optic,12,Yes,Mailed check,No,29.14,544.31
1163,24,Male,One year,106.74,1440.46,No,DSL,14,No,Electronic check,No,96.03,1690.67
1164,20,Female,One year,58.5,978.36,No,No,19,Yes,Mailed check,No,48.92,1443.41
1165,60,Female,One year,95.36,1855.34,No,Fiber optic,19,Yes,Bank transfer,Yes,92.77,2467.04
1166,80,Female,Month-to-month,86.08,3852.22,No,Fiber optic,44,Yes,Credit card,No,85.6,4530.07
1167,65,Male,Month-to-month,44.13,2593.45,No,DSL,58,Yes,Credit card,Yes,43.96,3729.19
1168,53,Male,One year,52.39,677.28,No,Fiber optic,15,Yes,Electronic check,No,42.33,850.81
1169,53,Female,Month-to-month,108.81,6454.3,No,Fiber optic,60,Yes,Bank transfer,No,105.81,8991.64
1170,57,Female,Two year,46.74,3248.18,Yes,No,69,No,Mailed check,No,46.4,4409.01
1171,56,Male,One year,73.75,1232.4,No,No,19,Yes,Electronic check,No,61.62,1707.76
1172,49,Male,Two year,46.52,1557.69,Yes,Fiber optic,34,No,Mailed check,No,44.51,1927.62
1173,46,Female,Month-to-month,60.58,1060.41,No,No,15,Yes,Credit card,No,66.28,1564.67
1174,44,Female,Two year,68.62,4236.14,Yes,DSL,62,No,Mailed check,Yes,67.24,5608.34
1175,33,Female,Month-to-month,46.51,1851.25,Yes,DSL,43,Yes,Credit card,Yes,42.07,2093.81
1176,40,Female,Two year,41.19,1627.91,Yes,Fiber optic,41,Yes,Bank transfer,No,38.76,1834.16
1177,19,Male,Month-to-month,78.59,644.22,Yes,DSL,9,Yes,Mailed check,Yes,64.42,898.88
